央视,#genre#
大爱三台,https://pulltv1.wanfudaluye.com/live/tv3.m3u8
有线18赛马,rtmp://161.202.204.248/sat/hk042#rtmp://161.202.204.248:1935/sat/hk042#rtmp://59.124.75.153/sat/hk042
爱尔达体育1,rtmp://161.202.204.248/sat/md001#rtmp://161.202.204.248:1935/sat/md001#rtmp://59.124.75.153/sat/md001
爱尔达体育2,rtmp://161.202.204.248/sat/md021#rtmp://161.202.204.248:1935/sat/md021#rtmp://59.124.75.153/sat/md021
博斯体育,rtmp://161.202.204.248/sat/md041#rtmp://161.202.204.248:1935/sat/md041#rtmp://59.124.75.153/sat/md041
FOX体育1,rtmp://161.202.204.248/sat/tv731#rtmp://161.202.204.248:1935/sat/tv731#rtmp://59.124.75.153/sat/tv731
FOX体育2,rtmp://161.202.204.248/sat/tv741#rtmp://161.202.204.248:1935/sat/tv741#rtmp://59.124.75.153/sat/tv741
FOX体育3,rtmp://161.202.204.248/sat/md021#rtmp://161.202.204.248:1935/sat/md021#rtmp://59.124.75.153/sat/md021
ELEVEN+体育,rtmp://161.202.204.248/sat/md031#rtmp://161.202.204.248:1935/sat/md031#rtmp://59.124.75.153/sat/md031
ELEVEN2体育,rtmp://161.202.204.248/sat/md051#rtmp://161.202.204.248:1935/sat/md051#rtmp://59.124.75.153/sat/md051
有线体育,rtmp://161.202.204.248/sat/hk011#rtmp://161.202.204.248:1935/sat/hk011#rtmp://59.124.75.153/sat/hk011
日本MLB,rtmp://161.202.204.248:1935/sat/jp071
CBS2,rtmp://161.202.204.248:1935/sat/us011
FS1,rtmp://161.202.204.248:1935/sat/us031

国外,#genre#
美国·CNN新闻,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist.m3u8
美国·ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
美国·CNBC新闻,http://cnbctv18-lh.akamaihd.net/i/cnbctv18_1@174868/index_5_av-p.m3u8
美国·彭博财经,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
美国·NBA体育,https://www.livedoomovie.com/02_nbahd_720p/chunklist.m3u8
英国·BBC新闻,http://84.47.174.140:80/hlsl/2/BBC_World/04.m3u8#http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8
英国·NewsMax,https://nmxlive.akamaized.net/hls/live/529965/Live_1/index_720.m3u8
法国·新闻,http://static.france24.com/live/F24_EN_LO_HLS/live_web.m3u8
法国·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
俄罗斯·红星电视,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/chunklist.m3u8
俄罗斯·第一频道,https://radio-live-mg.rtr-vesti.ru/hls/russia_hd/playlist_3.m3u8
新加坡·亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8#https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
阿拉伯·半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8#https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
日本·NHK华语,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
日本·NHK国际,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
韩国·NBS新闻,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国·TBS,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8#http://tbs.hscdn.com/tbstvweb/tbstv/chunklist_w1331473189.m3u8
韩国·SBS CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
韩国·SBS Star,https://streaming-a-802.cdn.nextologies.com/SBS_18/live/SBS_18_1500k/chunks.m3u8
韩国·SBS Plus,https://streaming-a-802.cdn.nextologies.com/SBS_Plus/live/SBS_Plus_1500k/chunks.m3u8
韩国·SBS综艺,https://streaming-a-802.cdn.nextologies.com/SBS_Live_HD/live/SBS_Live_HD_1500k/chunks.m3u8#http://streaming-a-802.cdn.nextologies.com/SBS_Live_HD/playlist.m3u8
新马·Astro BOO,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
新马·Astro Citra,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
新马·Astro全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
新马·Astro双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
新马·Astro小太阳,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
迪拜·赛马,http://dmisvthvll.cdn.mangomolo.com/events/smil:events.smil/chunklist_b1600000.m3u8
蒙古·MNB综合,http://103.14.38.107:1935/live/mnb.stream/playlist.m3u8
蒙古·MNB新闻,http://103.14.38.107:1935/live/mn2.stream/playlist.m3u8
泰国·TVB电视剧,https://edge6a.v2h-cdn.com/appt7/TDramaTV.stream_720p/playlist.m3u8
印尼·TIC印尼频,https://wowzaprod236-i.akamaihd.net/hls/live/1019903/7dd4cf51/7dd4cf51_1_1400000/chunklist.m3u8

超清,#genre#
CCTV4K,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226998/index.m3u8
纯享4K,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226825/index.m3u8
芒果TV 4K,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226887/index.m3u8
爱上4K,http://39.134.24.24/PLTV/88888888/224/3221226005/index.m3u8#http://39.134.24.220/PLTV/88888888/224/3221226005/index.m3u8
南国都市4K,https://www.navchina.cf/IPTV/guangzhou.php?id=ngds
欢笑剧场4K,http://111.0.93.27/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230739/index.m3u8#http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227715/index.m3u8
BesTV 4K,http://111.0.93.27/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229311/1/index.m3u8?fmt=ts2hls
IPTV4K,http://124.232.231.246:6610/000000001001/201500000218/index.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
北京4K,http://221.179.217.94/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
花园4K,http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8

测试,#genre#
国会频道1,http://61.58.60.230:9319/live/123.m3u8
国会频道2,http://61.58.60.230:9319/live/124.m3u8
幸福空间,http://61.58.60.230:9319/live/90.m3u8
居家頻道,http://61.58.60.230:9319/live/125.m3u8
世新綜合,http://61.58.60.230:9319/live/49.m3u8
靖天欢乐,http://61.58.60.230:9319/live/201.m3u8
靖天资讯,http://61.58.60.230:9319/live/202.m3u8
靖天戏剧,http://61.58.60.230:9319/live/203.m3u8
靖天育乐,http://61.58.60.230:9319/live/204.m3u8
靖天国际,http://61.58.60.230:9319/live/205.m3u8
靖洋卡通,http://61.58.60.230:9319/live/206.m3u8
靖天卡通,http://61.58.60.230:9319/live/207.m3u8
靖天映画,http://61.58.60.230:9319/live/243.m3u8
cnex纪实,http://61.58.60.230:9319/live/257.m3u8
旺台湾,http://61.58.60.230:9319/live/80.m3u8
公用频道1,http://61.58.60.230:9319/live/2.m3u8
公用频道2,http://61.58.60.230:9319/live/3.m3u8
TVBS新闻,http://seb.sason.top/sc/tvbsxw_fhd.m3u8
三立i新闻,http://seb.sason.top/sc/slinews_fhd.m3u8
三立Live,http://seb.sason.top/sc/sllive_fhd.m3u8
华视新闻,http://seb.sason.top/sc/hsxw_fhd.m3u8
民视新闻,http://seb.sason.top/sc/msxw_fhd.m3u8
台视新闻,http://seb.sason.top/sc/tsxw_fhd.m3u8
中视新闻,http://seb.sason.top/sc/zsxw_fhd.m3u8
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
东森新闻,http://seb.sason.top/sc/dsxw_fhd.m3u8
东森财经新闻,http://seb.sason.top/sc/dscjxw_fhd.m3u8
民视,http://seb.sason.top/ptv/ftv.php?id=ms
民视台湾,http://seb.sason.top/ptv/ftv.php?id=tw
民视第一,http://seb.sason.top/ptv/ftv.php?id=dy
民视影剧,http://seb.sason.top/ptv/ftv.php?id=yj
民视综艺,http://seb.sason.top/ptv/ftv.php?id=zy
民视旅游,http://seb.sason.top/ptv/ftv.php?id=ly
无线翡翠,http://61.238.6.49:8000/bysid/1
ViuTV,http://61.238.6.49:8000/bysid/99
ViuTVsix,http://61.238.6.49:8000/bysid/96
法国·24新闻,http://61.58.60.230:9319/live/131.m3u8
欧洲·新闻,http://61.58.60.230:9319/live/129.m3u8
韩国·阿里郎,http://61.58.60.230:9319/live/130.m3u8
大爱一台,http://61.58.60.230:9319/live/10.m3u8
大爱二台,http://61.58.60.230:9319/live/191.m3u8
潘多拉完美,p5p://crfccs.kingh888.com:16666/60ab279b0002b9f90e626c5b4a6b3931
極限電影,p5p://crfccs.kingh888.com:16666/60ab2789000ebe270e62291ec8b20e2d
驚艷台,p5p://crfccs.kingh888.com:16666/60ab27790005917d0e61e8453f868fd2
香蕉台,p5p://crfccs.kingh888.com:16666/60ab2769000e40550e61abfe014de5b1
松視2台,p5p://crfccs.kingh888.com:16666/60ab2759000359320e616ab455299cce
松視1台,p5p://crfccs.kingh888.com:16666/60ab2744000d91cc0e611b49573518f1
彩虹E台,p5p://crfccs.kingh888.com:16666/60ab271b0008823b0e6079d6366a0d7e
彩虹電影,p5p://crfccs.kingh888.com:16666/60ab2705000438470e6022cd64274913
三立台湾,http://125.227.210.55:15714/VideoInput/play.ts
